ACC_X,ACC_Y,ACC_Z,TIME,VOICE
8.4587145,-0.2753332,4.408922,2017-05-04 11:21:54,51.94302623756823
8.465898,-0.2669535,4.423288,2017-05-04 11:21:55,63.12793951482703
8.453926,-0.2753332,4.4077253,2017-05-04 11:21:56,56.06106004065758
8.449138,-0.29328972,4.4184995,2017-05-04 11:21:57,45.514180117993604
8.4647,-0.2885013,4.404134,2017-05-04 11:21:58,40.149943709881086
8.463503,-0.30047232,4.414908,2017-05-04 11:21:59,57.57311119053852
8.452729,-0.2861071,4.4101195,2017-05-04 11:22:00,53.51025640701234
8.455123,-0.2813187,4.396951,2017-05-04 11:22:01,38.997004942205805
8.462306,-0.2741361,4.402937,2017-05-04 11:22:02,59.25173738032359
8.456321,-0.2765303,4.4101195,2017-05-04 11:22:03,60.82673330994949
8.440758,-0.2753332,4.402937,2017-05-04 11:22:04,55.75468951667884
8.455123,-0.29927522,4.3897686,2017-05-04 11:22:05,46.58096636480296
8.446744,-0.29328972,4.4244847,2017-05-04 11:22:06,51.180364795979536
8.469488,-0.2813187,4.408922,2017-05-04 11:22:07,66.84366831868493
8.450335,-0.28491,4.413711,2017-05-04 11:22:08,51.84275458570099
8.461109,-0.29568392,4.4113164,2017-05-04 11:22:09,49.511465773200214
8.447941,-0.2885013,4.394557,2017-05-04 11:22:10,38.154316308015645
8.461109,-0.2681506,4.4304705,2017-05-04 11:22:11,70.43962504847428
8.462306,-0.2885013,4.414908,2017-05-04 11:22:12,46.68241758956029
8.4647,-0.2801216,4.4101195,2017-05-04 11:22:14,45.5635373092273
8.465898,-0.2705448,4.4101195,2017-05-04 11:22:15,57.78972116312406
8.456321,-0.2765303,4.3861775,2017-05-04 11:22:16,71.88091002939365
8.468291,-0.2657564,4.3993454,2017-05-04 11:22:17,64.6007117424025
8.450335,-0.28491,4.3993454,2017-05-04 11:22:18,39.3657389991042
8.463503,-0.260968,4.4113164,2017-05-04 11:22:19,45.94739888467976
8.452729,-0.2789245,4.408922,2017-05-04 11:22:20,44.300959268366704
8.469488,-0.2657564,4.408922,2017-05-04 11:22:21,56.75377204287918
8.465898,-0.2741361,4.4017396,2017-05-04 11:22:22,61.79961472266369
8.445546,-0.2837129,4.4101195,2017-05-04 11:22:23,58.77318168179588
8.450335,-0.2753332,4.402937,2017-05-04 11:22:24,58.00084799659142
8.468291,-0.28491,4.3993454,2017-05-04 11:22:25,53.39029625528899
8.462306,-0.2777274,4.4101195,2017-05-04 11:22:26,60.32016013492944
8.465898,-0.2645593,4.4017396,2017-05-04 11:22:27,58.07371618976341
8.438364,-0.2777274,4.413711,2017-05-04 11:22:28,49.93627873006019
8.4647,-0.2753332,4.4077253,2017-05-04 11:22:29,49.943856657999355
8.463503,-0.2873042,4.413711,2017-05-04 11:22:30,69.52924752585824
8.457518,-0.29328972,4.39336,2017-05-04 11:22:31,66.85732859539907
8.444349,-0.2861071,4.406528,2017-05-04 11:22:32,55.22245470590035
8.456321,-0.2789245,4.4208937,2017-05-04 11:22:33,56.40675285814521
8.447941,-0.2873042,4.4005427,2017-05-04 11:22:34,37.69177166588674
8.457518,-0.2825158,4.4113164,2017-05-04 11:22:35,61.35737792984364
8.457518,-0.2753332,4.4125137,2017-05-04 11:22:36,63.036786609021966
8.469488,-0.2753332,4.4125137,2017-05-04 11:22:37,57.11902895053925
8.462306,-0.28491,4.394557,2017-05-04 11:22:38,56.68886441450297
8.444349,-0.2753332,4.4077253,2017-05-04 11:22:39,37.99366614957234
8.476671,-0.2741361,4.406528,2017-05-04 11:22:40,64.89563548275926
8.470686,-0.2896984,4.404134,2017-05-04 11:22:41,50.76502998480848
8.435969,-0.2837129,4.396951,2017-05-04 11:22:42,50.28909638231001
8.462306,-0.2885013,4.4101195,2017-05-04 11:22:43,70.9371953889406
8.459911,-0.2753332,4.396951,2017-05-04 11:22:44,74.28651259571893
8.441956,-0.2825158,4.4005427,2017-05-04 11:22:45,49.72861420008047
8.459911,-0.2753332,4.408922,2017-05-04 11:22:46,37.06265868234369
8.450335,-0.272939,4.390966,2017-05-04 11:22:48,29.58662412458985
8.451532,-0.29328972,4.4077253,2017-05-04 11:22:49,75.1065991142826
8.457518,-0.2813187,4.396951,2017-05-04 11:22:50,65.71918518198653
8.446744,-0.2765303,4.408922,2017-05-04 11:22:51,40.790181287929876
8.471883,-0.2813187,4.396951,2017-05-04 11:22:52,41.73043423247766
8.452729,-0.2837129,4.405331,2017-05-04 11:22:53,34.92727222185016
8.452729,-0.28491,4.3873744,2017-05-04 11:22:54,44.80909331932847
8.438364,-0.2705448,4.394557,2017-05-04 11:22:55,38.10307302981642
8.452729,-0.2861071,4.39336,2017-05-04 11:22:56,40.965214714150505
8.470686,-0.2645593,4.413711,2017-05-04 11:22:57,71.12874981705386
8.439561,-0.2825158,4.414908,2017-05-04 11:22:58,69.63757744624971
8.463503,-0.2908955,4.4125137,2017-05-04 11:22:59,55.68025729453859
8.412027,-0.24181437,4.413711,2017-05-04 11:23:00,42.66247282547503
8.435969,-0.2837129,4.4220905,2017-05-04 11:23:01,40.489294069345505
8.443152,-0.2753332,4.4101195,2017-05-04 11:23:02,44.03563494421629
8.450335,-0.2693477,4.4161053,2017-05-04 11:23:03,46.99011613182775
8.449138,-0.29568392,4.426879,2017-05-04 11:23:04,38.11065139527885
8.459911,-0.272939,4.405331,2017-05-04 11:23:05,51.09939338905824
8.447941,-0.2813187,4.4125137,2017-05-04 11:23:06,78.06566410593913
8.4647,-0.29927522,4.4161053,2017-05-04 11:23:07,61.84287707719608
8.453926,-0.2885013,4.4460325,2017-05-04 11:23:08,49.4444261835826
8.4587145,-0.2753332,4.441244,2017-05-04 11:23:09,28.662781065353386
8.451532,-0.2717419,4.414908,2017-05-04 11:23:10,44.423624094267396
8.4587145,-0.2813187,4.4304705,2017-05-04 11:23:11,44.95200139013904
8.451532,-0.2837129,4.4244847,2017-05-04 11:23:12,35.171661959439135
8.459911,-0.29927522,4.4280763,2017-05-04 11:23:13,35.46842525404671
8.4587145,-0.2825158,4.4208937,2017-05-04 11:23:14,78.92474779359566
8.48146,-0.2825158,4.423288,2017-05-04 11:23:15,54.60401111548401
8.457518,-0.2777274,4.4208937,2017-05-04 11:23:16,30.532705666813786
8.455123,-0.2753332,4.4328647,2017-05-04 11:23:17,35.61525106158369
8.459911,-0.29568392,4.4304705,2017-05-04 11:23:18,33.9638462398958
8.462306,-0.2813187,4.4244847,2017-05-04 11:23:19,38.072027959657284
8.465898,-0.2741361,4.4196963,2017-05-04 11:23:20,31.911233884427016
8.457518,-0.2765303,4.4101195,2017-05-04 11:23:21,33.87777892595664
8.4587145,-0.29927522,4.4244847,2017-05-04 11:23:22,78.8158996936792
8.451532,-0.2765303,4.423288,2017-05-04 11:23:24,63.72865429405627
8.463503,-0.2813187,4.4280763,2017-05-04 11:23:25,23.905763570740998
8.461109,-0.28491,4.414908,2017-05-04 11:23:26,25.358911808937354
8.471883,-0.2657564,4.4244847,2017-05-04 11:23:27,29.234723130388485
8.4647,-0.2837129,4.4328647,2017-05-04 11:23:28,25.477593264157463
8.444349,-0.2885013,4.441244,2017-05-04 11:23:29,23.351757182200025
8.447941,-0.2681506,4.429273,2017-05-04 11:23:30,27.023147306874876
8.457518,-0.2837129,4.425682,2017-05-04 11:23:31,78.68360829290678
8.459911,-0.2789245,4.4220905,2017-05-04 11:23:32,65.1530890228852
8.455123,-0.28491,4.417302,2017-05-04 11:23:33,27.87911891921096
8.462306,-0.2801216,4.4125137,2017-05-04 11:23:34,28.71709725518947
8.4647,-0.2789245,4.4161053,2017-05-04 11:23:35,28.256573228940102
8.459911,-0.2765303,4.4184995,2017-05-04 11:23:36,30.950995796456134
8.463503,-0.29328972,4.4244847,2017-05-04 11:23:37,24.622809847009147
8.457518,-0.25977087,4.4161053,2017-05-04 11:23:38,27.200300298577773
8.48146,-0.2789245,4.423288,2017-05-04 11:23:39,78.43761445720742
8.467094,-0.2837129,4.4244847,2017-05-04 11:23:40,62.128494563619235
8.47308,-0.2789245,4.4316673,2017-05-04 11:23:41,22.229033465998697
8.47308,-0.2705448,4.426879,2017-05-04 11:23:42,17.817329415068816
8.463503,-0.2861071,4.4328647,2017-05-04 11:23:43,24.97888117659118
8.465898,-0.2789245,4.4304705,2017-05-04 11:23:44,20.031372760604157
8.4647,-0.2908955,4.435259,2017-05-04 11:23:45,18.060951425583017
8.456321,-0.2801216,4.4316673,2017-05-04 11:23:46,19.72925674806214
8.468291,-0.2777274,4.435259,2017-05-04 11:23:47,78.57507314156506
8.447941,-0.29209262,4.435259,2017-05-04 11:23:48,54.275741133798334
8.467094,-0.2717419,4.4328647,2017-05-04 11:23:49,20.800060741851695
8.470686,-0.2789245,4.4244847,2017-05-04 11:23:50,22.953677735316322
8.469488,-0.2741361,4.4340615,2017-05-04 11:23:51,26.786065719253045
8.453926,-0.28491,4.4424415,2017-05-04 11:23:52,22.921037091963417
8.446744,-0.2825158,4.4304705,2017-05-04 11:23:53,25.221710833394905
8.456321,-0.29448682,4.425682,2017-05-04 11:23:54,26.17959789910936
8.461109,-0.2705448,4.4208937,2017-05-04 11:23:56,78.43873000733225
8.4647,-0.2825158,4.3873744,2017-05-04 11:23:57,53.93700763121561
8.4647,-0.272939,4.4077253,2017-05-04 11:23:58,22.72718888866016
8.475474,-0.25498247,4.404134,2017-05-04 11:23:59,19.793349307120348
8.450335,-0.29568392,4.394557,2017-05-04 11:24:00,22.34952056280906
8.4826565,-0.2825158,4.4077253,2017-05-04 11:24:01,25.010378552192552
8.450335,-0.2861071,4.3885717,2017-05-04 11:24:02,30.266979322319326
8.463503,-0.29448682,4.405331,2017-05-04 11:24:03,23.053648065680154
8.465898,-0.2908955,4.4077253,2017-05-04 11:24:04,78.04746192595897
8.463503,-0.29209262,4.3897686,2017-05-04 11:24:05,60.53648540641302
